매일경제,2019.05.10. 오전 10:15,"한국폴리텍대학, 국제협렵을 통해 항공분야 전문인력 양성에 박차"," - 이석행 이사장 싱가포르STA 방문- 항공MRO 전문인력 양성을 위한 글로벌 인증 자격 운영 협의테마섹 폴리텍 부국장 Mr. William See와 이석행 한국폴리텍대학 이사장이 악수를 나누고 있다. (사진제공=한국폴리텍대학)한국폴리텍대학이 국제협력을 통해 항공분야 전문인력 양성에 나선다.9일 한국폴리텍대학에 따르면 이석행 한국폴리텍대학 이사장은 싱가포르 STA(Singapore Technical Engineering Aerospace Ltd.) 항공우주기술교육센터와 테마섹 폴리텍을 방문해 항공정비 분야 글로벌 인증 프로그램(PART-147) 운영에 관한 사항과 협력 방안을 논의했다.테마섹 폴리텍은 싱가포르 최대 항공우주 및 엔지니어링 분야 특화 교육기관이다.▶네이버 메인에서 '매일경제'를 받아보세요▶뉴스레터 '매콤달콤' 구독▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
뉴시스,2019.05.13. 오후 8:11,서울시교육청-한국폴리텍대 교육 협력 협약," 【서울=뉴시스】최진석 기자 = 조희연 서울시교육감과 이석행 학교법인 한국폴리텍 이사장이 13일 오후 서울 용산구 한국폴리텍대학 정수캠퍼스에서 '특성화고 현장실습 연계교육 개설 교류, 중.고등학생의 진로 교육 협력 등 미래핵심 역량을 갖춘 인재 양성을 위한 업무협약을 체결하고 있다.  2019.05.13. (사진=서울시교육청 제공)photo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
뉴시스,2019.05.13. 오후 8:11,서울시교육청-한국폴리텍대 교육 협력 협약," 【서울=뉴시스】최진석 기자 = 조희연 서울시교육감과 이석행 학교법인 한국폴리텍 이사장이 13일 오후 서울 용산구 한국폴리텍대학 정수캠퍼스에서 '특성화고 현장실습 연계교육 개설 교류, 중.고등학생의 진로 교육 협력 등 미래핵심 역량을 갖춘 인재 양성을 위한 업무협약을 체결하고 있다.  2019.05.13. (사진=서울시교육청 제공)photo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
연합뉴스,2019.05.13. 오후 5:29,"서울시교육청, 한국폴리텍과 인재 양성을 위한 업무협약"," (서울=연합뉴스) 조희연 서울시교육감(오른쪽)과 이석행 학교법인 한국폴리텍 이사장이 13일 오후 서울 용산구 한국폴리텍대학 정수캠퍼스에서 '특성화고 현장실습 연계교육 개설 교류, 중·고등학생의 진로 교육 협력 등 미래핵심 역량을 갖춘 인재 양성을 위한 업무협약을 체결한 뒤 기념촬영을 하고 있다. 2019.5.13 [서울시교육청 제공]photo@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
연합뉴스,2019.05.13. 오후 5:24,"한국폴리텍대학, 내달 5일 '제2회 코월드 해킹 방어대회' 개최"," ▲ 한국폴리텍대학 서울강서캠퍼스(학장 노정진)는 내달 5일 서울강서캠퍼스에서 '2019년 제2회 코월드(KO-WORLD) 해킹방어대회'를 개최한다고 13일 밝혔다.학교법인 한국폴리텍이 주최하고 폴리텍대 서울강서캠퍼스와 한국컴퓨터정보학회가 주관하는 이번 대회는 지난 1회와는 달리 4차산업혁명에 관한 아이디어 경진대회 형식으로 열릴 예정이다.서울강서캠퍼스 관계자는 ""최근 4차산업혁명 관련 신기술이 쏟아지는 한편 5G의 세계 최초 상용화로 인한 향후 정보통신기술 변화, 늘어나는 가상화폐 활용 기술 연구, 지역 화폐를 블록체인으로 도입하기 위한 새로운 아이디어 시도 등 관련 이슈가 발생하고 있다""며 ""정보보안 분야에서는 여전히 랜섬웨어가 기승을 부리고 있으며 특히 갠드크랩을 위주로 보다 진보된 형태의 위협이 나타나고 있는 실정""이라고 설명했다.이어 ""이번 대회는 기존의 해킹 방어대회와는 달리 새로운 아이디어를 발견하고 이를 공유하는 대회라는 점에서 의미가 있다""고 강조했다.참가 자격은 4차산업혁명에 관심 있는 자로 특히 정보보안 및 스마트금융 관련 해킹 기법이나 블록체인 등 정보통신기술(ICT) 관련 주제일 경우 누구나 참여할 수 있다.신청은 오는 26일까지 전자우편으로 가능하며, 보다 자세한 내용은 서울강서캠퍼스 홈페이지에서 확인할 수 있다.예선(서류 심사)을 통해 본선 진출팀을 선정 후 발표 심사를 통해 결선 진출자를 선별할 예정이다.시상은 대상(이사장상) 1팀, 우수상(학장상) 1팀, 장려상(학장상) 2팀, 입선(학회장상) 8팀으로 나눠 총 1천500만원 규모의 상금 및 상장을 수여할 계획이다.정보보안과 박재경 교수는 ""이번 대회에서 제시된 새로운 형태의 아이디어를 한국컴퓨터정보학회 논문지에 추천하고 이를 활용한 기술 개발을 여러 업체와 진행해 갈 예정""이라며 ""최근 4차산업혁명과 관련된 여러 이슈와 연계해 연구를 진행할 경우 보다 적극적인 해결방법이 될 수 있을 것으로 판단하며 학계 및 산업계가 관심을 가지길 바란다""고 말했다.박 교수는 ""대회에서 아직 많은 연구가 이뤄지지 않은 새로운 아이디어가 많이 나와서 향후 새로운 시대를 맞이하기 위한 기폭제가 될 수 있길 희망한다""고 덧붙였다. (연합뉴스)▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
뉴스1,2019.05.13. 오후 5:20,서울교육청·한국폴리텍대학 업무협약," 조희연 서울시교육감(오른쪽)과 이석행 학교법인 한국폴리텍 이사장이 13일 오후 서울 용산구 한국폴리텍대학 정수캠퍼스에서 '특성화고 현장실습 연계교육 개설 교류, 중.고등학생의 진로 교육 협력 등 미래핵심 역량을 갖춘 인재 양성을 위한 업무협약을 체결하고 있다. (서울시교육청 제공) 2019.5.13/뉴스1photo@news1.kr▶ [ 해피펫 ][ KFF포럼 2019 ]▶ 네이버 메인에서 [뉴스1] 구독하기![ 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
연합뉴스,2019.05.15. 오후 6:20,"폴리텍대 춘천, 남양주기술교육센터 개소"," (춘천=연합뉴스) 한국폴리텍대학 춘천캠퍼스가 15일 경기 남양주시청 제2청사 평생학습원에서 남양주기술교육센터 개소식을 열어 관계자들이 기념사진을 찍고 있다. 폴리텍대 춘천캠퍼스는 남양주기술교육센터에서 중소기업 재직자를 대상으로 에너지설비, 전기설비, 용접 분야 등 총 15개 과정을 교육할 예정이다. 2019.5.15 [한국폴리텍대학 춘천캠퍼스 제공]conanys@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
연합뉴스,2019.05.15. 오후 6:19,"폴리텍대 춘천, 남양주기술교육센터 개소"," (춘천=연합뉴스) 한국폴리텍대학 춘천캠퍼스가 15일 경기 남양주시청 제2청사 평생학습원에서 남양주기술교육센터 개소식을 하고 있다. 폴리텍대 춘천캠퍼스는 남양주기술교육센터에서 중소기업 재직자를 대상으로 에너지설비, 전기설비, 용접 분야 등 총 15개 과정을 교육할 예정이다. 2019.5.15 [한국폴리텍대학 춘천캠퍼스 제공]conanys@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
뉴시스,2019.05.17. 오후 2:22,"폴리텍 대전, '대전VR/AR제작거점센터'와 MOU"," 【대전=뉴시스】유순상 기자 =한국폴리텍Ⅳ대학 대전캠퍼스 VR미디어콘텐츠과가 17일 교내에서 '대전VR/AR제작거점센터'와 프로그램 공동 운영 등을 위한 양해각서(MOU)를 체결한 가운데 관계자들이 기념촬영을 하고 있다. 이 학과는 지난해 고용노동부에서 30억원을 지원받아 최첨단 VR장비 및 교육환경을 구축, 첫 입학생 21명을 교육하고 있다. 2019.05.17.(사진=배재대 제공)photo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
중앙일보,2019.05.23. 오후 3:11,ICT폴리텍대학 재학생 “취업역량강화” 캠프 시행," ICT폴리텍대학(학장 김철완)은 지난 21일과 22일 양일간 대학 재학생들의 취업역량 강화를 위한 ‘2019 취업역량강화 캠프’를 열었다.ICT폴리텍대학은 매년 전교생을 대상으로 취업컨설팅 전문프로그램 진행 및 다양한 취업 지원을 시행하고 있다.이번 취업캠프에서는 “취업의 비법”이란 주제로 300여명의 학생들이 NCS기반 능력중심 블라인드 채용의 이해와 직무에 필요한 역량분석, DISC진단을 통한 객관적 자기분석 등 핵심역량을 바탕으로 취업 전략을 수립하였으며, 특히, 2학년 학생들은 입사지원서, 자기소개서 작성 실습, 스피치 컨설팅, 모의 면접을 통해 실전 취업 역량을 키웠다.이번 취업역량강화 캠프에 참가한 모바일통신학과 김용건 학생은 “이번 캠프를 통해 기업이 원하는 인재상을 알게 되었고 취업 준비에 많은 도움이 됐다”고 소감을 말했다.김철완 ICT폴리텍대학 학장은 “우리 대학은 본교 재학생들의 취업 역량 강화를 통해 학생들의 취업 만족도 증대와 정보통신기업체의 졸업생 만족도 증대를 위해 꾸준히 노력할 것”이라고 밝혔다.아울러, 행사 기간중 군 미필자 학생들을 대상으로 고용노동부와 병무청에서 시행하는 취업맞춤특기병 설명회도 가졌다.취업맞춤특기병은 군 입영전 기술훈련을 수료하고 해당분야 기술병으로 군 복무, 전역 후 취업을 지원하는 현역병 모집분야로 ICT폴리텍대학  학생들은 소정의 기술훈련(3개월~1년)을 이수하지 않고도 취업맞춤특기병으로 지원해 원하는 시기에 군복무가 가능하다.한편, ICT폴리텍대학은 정부가 지원하는 ICT분야 특성화 대학으로 저렴한 등록금, 높은 취업률, 국가기술자격증 취득, 다양한 장학 혜택 등 장점이 풍부하여 진로를 고민하는 수험생들 뿐만 아니라, 군 제대후 취업을 준비하는 청년들에게도 인기가 많은 대학이다.온라인 중앙일보▶네이버 메인에서 중앙일보를 받아보세요▶중앙일보 '홈페이지'/'페이스북' 친구추가ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지"
연합뉴스,2019.05.29. 오후 2:27,"충남도-한국폴리텍대학, 기술인력 양성 MOU"," 충남도-한국폴리텍대학, 기술인력 양성 MOU[충남도 제공=연합뉴스](홍성=연합뉴스) 박주영 기자 = 충남도는 29일 도청 상황실에서 한국폴리텍대학과 '전문 기술인력 양성 및 취업 지원을 위한 업무협약'을 체결했다.협약식은 양승조 충남지사와 이석행 한국폴리텍대학 이사장 등이 참석한 가운데 경과보고, 협약 설명, 서명과 교환 등 순으로 진행됐다.두 기관은 '산업 전환기' 신산업 종사자에 대한 교육, 청년 기술 교육, 일자리 사업 발굴, 폴리텍대학 활성화와 입지 확대 등을 위해 협력하기로 했다.도는 앞으로 추진할 충남형 일자리 창출 사업에 한국폴리텍대학의 전문 기술인력 양성 인프라를 활용할 계획이다.양 지사는 ""하반기부터 인력이 필요한 기업과 일자리가 필요한 도민을 연결해 주는 '일자리 굿 매칭 사업'을 시작할 계획""이라며 ""한국폴리텍대학과 협업해 사업을 성공적으로 추진하겠다""고 말했다.jyoung@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
뉴시스,2019.05.31. 오후 1:43,폴리텍 대전 우신전자산업 장학금 전달식 ," 【대전=뉴시스】유순상 기자 = 한국폴리텍IV대학 대전캠퍼스는 교내에서 우신전자산업㈜ 장학금 전달식을 개최, 스마트소프트웨어과 1학년 표상우씨 등 5명에게 총 250만원의 장학금을 전달했다고 31일 밝혔다. 이인호(왼쪽 네번째) 학장과 심순택(가운데)대표, 수혜 학생 등이 기념촬영을 하고 있다. 2019.05.31.(사진=한국폴리텍IV대학 대전캠퍼스 제공)photo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
매일경제,2019.06.04. 오후 3:52,"폴리텍,“스마트공장 전문인력 4,400명 키운다”"," - 2020 스마트공장 확산 대비, 특화캠퍼스에서 기초중간단계 인력 양성<사진설명 : `중소기업 스마트공장 보급 확산 및 인력 양성을 위한 포럼`에 참석한 관계자들이 스마트공장을 구현한 제조 공정 모형에 대하여 설명을 듣고 있다. 사진 왼쪽에서부터 이석행 한국폴리텍대학 이사장, 고용노동부 장신철 직업능력정책국장, (주)빛컨 이동찬 연구소장, 중소벤처기업부 김영태 기술혁신정책관, (주)빛컨 김민규 대표.</em>한국폴리텍대학(이사장 이석행, 이하 폴리텍)이 4일 서울정수캠퍼스에서 열린 ‘중소기업 스마트공장 보급확산 및 인력 양성을 위한 포럼’에서 2020년까지 스마트공장 전문 인력 4,400명을 키우겠다고 밝혔다.그간 스마트공장 도입 효과*에 대한 인식이 높아지면서도, 현안으로 남아있는 인력 부족 문제를 해소하기 위해서다.이를 위해 폴리텍은 스마트공장 특화캠퍼스를 지정(인천, 창원)하고, ‘러닝팩토리(Learning Factory, 공정 전 단계 융합 훈련이 가능한 실습지원센터)’를 구축*하는 한편 생산정보 수집분석 및 시스템 기반 공정제어 교육이 가능하도록 학과를 개편한다. 스마트공장 도입 초기 단계에서 필요로 하는 신규 인력을 양성함은 물론, 스마트공장 구축 이후에 근로자 직무 능력 향상을 위한 심화 교육에도 나선다.정부의 스마트공장 선도 산단 선정과 연계해 특화캠퍼스를 10곳까지 늘려, 2022년에는 기초중간단계 수준의 전문 인력 4,400명을 양성할 계획이다.이석행 폴리텍 이사장은 “스마트공장이 현장에 안착하려면 전문 인력 확보가 성패를 가를 것”이라며 “우수한 기술 인재와 산업 현장을 연결해 제조업에 혁신의 숨을 불어넣을 것”이라고 말했다.▶네이버에서 '매일경제' 뉴스 구독하고 경품 받아가세요▶뉴스레터 '매콤달콤' 구독▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
연합뉴스,2019.06.05. 오후 5:27,"여가부, 한국폴리텍대학과 이주배경·학교밖 청소년 지원 업무협약", (서울=연합뉴스) 진선미 여성가족부 장관과 한국폴리텍대학 이석행 이사장이 5일 오후 정부서울청사에서 이주배경·학교밖 청소년 지원 및 성평등 문화 확산을 위한 업무협약 체결 후 기념촬영을 하고 있다. 2019.6.5 [여성가족부 제공. 재판매 및 DB 금지]photo@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상
매일경제,2019.06.14. 오후 7:56,"“폴리텍-도로교통공단, 지역연계 홍보체계 구축 협력”"," - 전국 36개 캠퍼스와 11개 교통방송국 간 협업체계 구축 및 공공의 역할 상호 홍보한국폴리텍대학 이석행 이사장(왼쪽)과 도로교통공단 윤종기 이사장이 13일 인천 구산동 폴리텍 법인 청사에서 ‘공공서비스강화 및 지역연계 홍보체계 구축을 위한 업무협약’을 체결한 후 기념촬영을 하고 있다. <사진제공 : 한국폴리텍대학>한국폴리텍대학(이사장 이석행, 이하 폴리텍)이 도로교통공단(이사장 윤종기)와 공공서비스 강화와 지역연계 홍보체계 구축을 위한 업무협약을 체결했다고 13일 밝혔다.양 기관은 이번 협약에 따라 공공의 역할에 대해 상호 홍보하고, 폴리텍 36개 캠퍼스와 도로교통공단 11개 교통방송국 간 협업체계를 구축하는 데 긴밀히 협력한다.이번 업무협약은 사업 영역이 다른 두 기관이 국민을 위한 공공서비스를 제공한다는 데 특성이 같음을 인지하고, 홍보를 매개로 협력기반을 조성하는 계기라는 점에서 의미가 있다.이석행 이사장은 “국민에게 꼭 필요한 일자리교육 정보가 다양한 채널을 통해 보다 효과적으로 전달될 것”이라며 “양 기관의 공공의 역할 강화와 사회적 가치 실현에 시너지 효과를 기대한다”고 말했다.▶네이버에서 '매일경제' 뉴스 구독하고 경품 받아가세요▶뉴스레터 '매콤달콤' 구독▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
연합뉴스,2019.06.14. 오후 3:37,"[게시판] 전기안전교육원-아산 폴리텍대, 융복합 기술인재 양성 MOU"," ▲ 한국전기안전공사 전기안전교육원(원장 오인록)은 14일 한국폴리텍대학교 아산캠퍼스(학장 장우영)와 4차 산업혁명에 대비한 융·복합 기술인재 양성을 위한 업무협약(MOU)을 체결했다고 밝혔다. 협약에는 전기안전 교육 및 기술교류, 지역산업 맞춤인재 양성, 실습장 등 시설 상호이용 등이 담겼다. (서울=연합뉴스)전기안전교육원-아산 폴리텍대 기술인재 양성 MOU[전기안전교육원 제공]▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
한국경제,2019.06.24. 오후 6:09,폴리텍대·국제협력단 업무협약," 한국폴리텍대(이사장 이석행·사진)는 한국국제협력단(KOICA)과 24일 폴리텍대 인천캠퍼스 러닝팩토리(공동실습장)에서 ‘국제협력사업 활성화 및 발전을 위한 업무협약’을 맺었다. 두 기관은 폴리텍대 퇴직(예정) 교원의 국제개발협력사업 참여 확대, 해외 봉사활동 활성화에 협력하기로 했다. 폴리텍대는 교원이 퇴직 뒤에도 자문단, 봉사단으로 활동할 수 있도록 역량 개발을 지원한다.▶네이버에서 한국경제 뉴스를 받아보세요▶한경닷컴 바로가기▶모바일한경 구독신청ⓒ 한국경제 &hankyung.com, 무단전재 및 재배포 금지"
뉴시스,2019.06.24. 오후 5:14,"코이카, 한국폴리텍대학과 직업기술교육 해외봉사 협력 확대", 【서울=뉴시스】 이윤청 기자 = 이미경(왼쪽 여섯번째) 코이카(KOICA) 이사장과 이석행(왼쪽 일곱번째) 한국폴리텍대학 이사장이 24일 인천 부평구 한국폴리텍대학 인천캠퍼스에서 열린 '국제협력사업 활성화를 위한 한국국제협력단-한국폴리텍대학 업무협약식'에서 기념촬영을 하고 있다. 2019.06.24. (사진=KOICA 제공)photo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
연합뉴스,2019.06.25. 오전 9:00,"법원 ""교원 성비위 은폐한 폴리텍대 지역대학장 '정직' 정당"""," 정직 3개월 처분 불복해 소송…법원 ""재발방지 위해 징계 필요""(서울=연합뉴스) 김은경 기자 = 교원의 성(性) 비위를 학교에 보고하지 않고 은폐했다는 사유로 정직 처분을 받은 폴리텍대학 지방캠퍼스 지역대학장의 징계는 정당하다는 법원의 판단이 나왔다.25일 법조계에 따르면 서울행정법원 행정13부(장낙원 부장판사)는 전 한국폴리텍대학 지역캠퍼스 대학장인 A 씨가 교원소청심사위원회를 상대로 제기한 정직 3개월 처분 취소 청구 소송에서 원고 패소로 판결했다.대학은 A 씨가 교원의 성추행 사건을 은폐하려 했고, 출퇴근 및 토요일에 업무용 차량을 사용했으며 직무 권한을 남용해 용역원에게 운전을 시켰다는 사유로 지난해 8월 정직 3개월의 처분을 내렸다.A 씨는 용역원 운전 외의 징계 사유들은 사실관계를 인정하고 반성한다고 밝혔으나 정직 처분이 지나치게 무겁다며 이를 취소해달라고 청구했다.A 씨는 ""성추행 사건이 발생한 지 1년 정도 지났고, 과거에 합의가 이뤄졌으며 피해자의 부모가 공론화를 반대했다""며 ""동료 교수들이 보고를 만류했고, 가해자가 혈액암 투병 중이었기에 동정심이 들었다""고 주장했다.하지만 재판부는 A 씨에게 내려진 징계가 정당하다고 판단했다.재판부는 ""원고는 교원의 성추행 사실을 확인했음에도 이를 은폐하기 위해 이미 만들어진 사건 보고서를 폐기하고 법인 보고 결재 문서를 회수하도록 했다""며 ""비위의 정도가 중하고, 재발 방지를 위해서라도 엄히 징계할 필요가 있다""고 밝혔다.또 ""원고의 주장은 대학에서 성추행 사건을 보고할 의무에 아무런 영향을 미치지 못하므로 정상 참작의 요소가 될 수 없다""고 강조했다.재판부는 ""성추행 사건 은폐는 '파면'의 징계 처분이 가능한데 원고에게는 그에 미치지 못하는 '정직 3개월' 처분이 내려졌다""며 ""대학이 원고의 공적 및 주변인들이 낸 탄원서 등 원고에게 유리한 정상을 참작해 정직 처분을 한 것으로 보이니 징계 양정은 적정하다""고 판시했다.bookmania@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
연합뉴스,2019.06.26. 오후 4:57,"한국폴리텍 강원, 모든 캠퍼스에 '러닝팩토리' 추진"," 한국폴리텍대학 춘천캠퍼스 전경[한국폴리텍대학 춘천캠퍼스 제공=연합뉴스 자료사진](춘천=연합뉴스) 박영서 기자 = 한국폴리텍Ⅲ(강원)대학은 4차 산업혁명 대비 융복합기술 인재 양성을 위한 '러닝팩토리'(Learning-Factory) 구축을 추진 중이라고 26일 밝혔다.러닝팩토리는 제품 생산 전체 공정이 한 곳에서 연결되도록 다양한 교과 실습 장비를 한 곳에 갖춘 실습장을 말한다.칸막이식 학과 운영에서 벗어나 여러 학과가 한 곳에서 프로젝트 실습을 할 수 있다는 장점이 있다.폴리텍Ⅲ대학은 9월까지 춘천, 원주, 강릉 등 도내 모든 캠퍼스에 800㎡ 안팎 규모로 러닝팩토리를 구축할 계획이다.이상권 학장은 ""러닝팩토리가 개관하면 지역 청소년 진로체험과 지역기업 제품 개발에 크게 이바지함은 물론 직업교육 패러다임을 전환하는 계기가 될 것""이라고 말했다.conanys@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
연합뉴스,2019.07.09. 오후 6:02,"한국폴리텍 춘천캠퍼스, 2년 연속 인력양성사업 최우수"," 한국폴리텍대학 춘천캠퍼스 전경[한국폴리텍대학 춘천캠퍼스 제공](춘천=연합뉴스) 박영서 기자 = 한국폴리텍Ⅲ(강원)대학 춘천캠퍼스는 지역·산업 맞춤형 인력양성사업 공동훈련센터 성과 평가에서 2년 연속 최우수등급을 받았다고 9일 밝혔다.춘천캠퍼스는 인프라구축, 훈련 운영과 실적 등 16개 항목에서 100점 만점에 90.6점을 받아 A등급을 획득했다.특히 2014년 지역·산업 맞춤형 인력양성사업 공동훈련센터로 뽑힌 뒤 남이섬, 케이디파워 등 도내 400여개 중소기업과 협약을 맺고, 협약기업에서 필요로 하는 교육과정을 개발·운영해 기술력과 경쟁력을 높였다는 평가를 받았다.이상권 한국폴리텍Ⅲ대학장은 ""앞으로도 고용노동부, 한국산업인력공단과 협력해 일자리 특화대학으로서 지역사회에 양질의 일자리를 창출하고, 중소기업 경쟁력을 높이기 위해 최선을 다하겠다""고 말했다.conanys@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독▶뭐 하고 놀까? #흥"
중앙일보,2019.07.10. 오후 2:16,한국국제경영학회 홍콩폴리텍대학 국제학술대회 개최," 세종대 김대종 교수 “세계 무역전쟁, 한국은 교역 확대·다변화 기회”한국국제경영학회와 국제경영관리학회 회원들이 중국 심천의 ZTE를 방문했다.한국국제경영학회(중앙대 김동순 회장)와 국제경영관리학회(단국대 김주태 회장)가 지난 6월 29일(토) 홍콩폴리텍대학에서 공동으로 국제학술대회를 개최했다. 미국, 일본, 베트남 그리고 홍콩 등에서 온 50여명 교수들의 논문 총 40여편이 발표되었다.이번 국제학술대회에서는 중국의 최우수 통신회사인 ZTE(중흥통신)와 한국의 오스템인플란트를 방문하였다. 오스템인플란트는 시가총액이 1조가 넘는 우리나라 중소기업으로서 중국내 인플란트 시장점유율 1위를 달성하고 있다. 교수들은 오스템인플란트가 세계 최고의 기업이 될 수 있도록 기업전략과 중국진출 방법 등 열띤 토론을 벌였다.홍콩폴리텍대학에서 논문을 발표한 세종대 김대종 교수세종대(총장 배덕효) 김대종 경영학부 교수는 이날 “세계 무역전쟁에서 한국은 위기를 기회로 삼아야 한다”는 주제로 논문을 발표했다.김 교수는 “ 미·중 무역전쟁과 한·일간의 통상분쟁으로 한국은 큰 피해를 입을 것으로 추정된다. 그러나 위기를 잘 극복하면 오히려 기회가 된다. 한국은 교역시장을 다변화 하고, 확대하는 계기로 만들어야 한다. 이를 위하여 아시아, 중동, 남미, 아프리카, CPTTP(포괄적·점진적 환태평양경제동반자협정) 그리고  RCEP(역내포괄적경제동반자협정) 등에 가입하여 무역시장을 확대해야 한다”라고 말했다.그는 “한국의 무역 의존도는 약 80%에 이른다. 우리나라의 주요한 교역 상대국의 국가별 비중은 중국(33%), 미국(10%), 일본(7%) 순이다. 한국은 중국에 대한 교역의존도 33%를 중국이 세계경제에서 차지하는 비중인 12%로 낮추어야 한다. 일본에 대한 반도체 부품과 소재 산업 의존도 역시 90%에서 30%까지 낮추어야 한다. 이번 기회에 수입처를 미국과 유럽 등으로 다변화하고, 국내 소재 산업육성의 기회로 만들어야 한다”고 주장했다.김 교수는 “일본의 5천 억원 반도체 재료 수출금지 조치가 한국 전체 수출의 20%를 차지하는 176조원 반도체 수출을 못하게 막을 수 있다. 꼬리가 몸통을 흔들고 있다. 한국은 2018년 말 기준으로 일본에서 약 60조원을 수입하고, 30조원을 수출했다”며,“한국은 일본으로부터 수입한 반도체 제조장비와 재료를 이용하여 반도체 완제품을 만들어 전세계에 공급해왔다. 이러한 반도체 공급사슬이 무너지게 되면 애플, 구글, 그리고 아마존 등 전세계 IT기업들 역시 큰 타격을 받게된다”고 말했다.그는“일본에서 전자부품 수입은 한국경제에 매우 중요하다. 과거의 일은 미래세대로 미루고 우리의 국력을 키우는 계기로 삼는 것도 대안이다. 지금부터 한국은 반도체 소재와 부품산업의 자국 경쟁력을 키우고, 교역확대를 지속적으로 추진한다면 전화위복이 될 것이다”라고 힘주어 말했다.온라인 중앙일보▶네이버 메인에서 중앙일보를 받아보세요▶중앙일보 '홈페이지'/'페이스북' 친구추가ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지"
